Kode,Nama,Air,Energi,Protein,Lemak,Karbohidrat,Serat,Abu,Kalsium,Fosfor,Besi,Natrium,Kalium,Tembaga,Seng,Retinol,?-karoten,Karoten,Thiamin,Riboflavin,Niasin,Vitamin C,BDD,Olahan,Makanan,TKPI 2019
DR145,"Selada, segar",94.8,18.0,1.2,0.2,2.9,1.8,0.9,22.0,25.0,0.5,19.0,186.4,0.03,0.2,0.0,1.526,540.0,0.04,0.13,0.4,8.0,69.0,Tunggal,Sayur,DABM-1964
DR146,"Selada air, segar",93.3,17.0,3.1,0.2,2.2,0.7,1.2,95.0,152.0,2.4,65.0,260.7,0.11,0.2,0.0,1.23,3.727,0.09,0.14,0.7,56.0,70.0,Tunggal,Sayur,KZGPI-1990
DR147,"Seledri, segar",93.0,23.0,1.0,0.1,4.6,2.0,1.3,50.0,40.0,1.0,64.0,258.8,0.08,0.4,0.0,63.0,130.0,0.03,0.07,0.4,11.0,63.0,Tunggal,Sayur,DABM-1964
DR148,"Taoge, segar",90.4,34.0,3.7,1.2,4.3,1.1,0.4,166.0,74.0,0.8,19.0,93.3,0.16,0.4,0.0,41.0,20.0,0.09,0.0,1.1,5.0,100.0,Tunggal,Sayur,KZGPI-1990
DR149,"Taoge kacang kedelai, segar",81.0,76.0,9.0,2.6,6.4,0.7,1.0,50.0,65.0,1.0,5.0,212.4,0.26,0.7,0.0,0.0,110.0,0.23,0.19,1.2,15.0,100.0,Tunggal,Sayur,DABM-1964
DR150,"Taoge kacang tunggak, segar",88.0,40.0,5.0,0.2,5.8,2.6,1.0,57.0,88.0,1.0,2.0,226.8,0.07,0.5,0.0,299.0,0.0,0.07,0.08,0.8,15.0,90.0,Tunggal,Sayur,DABM-1964
DR151,"Tebu terubuk (lilin), segar",91.0,30.0,4.6,0.4,3.0,0.8,1.0,40.0,80.0,2.0,699.0,0.0,0.2,1.1,0.0,12.0,0.0,0.08,0.2,1.2,50.0,20.0,Tunggal,Sayur,DABM-1964
DR152,"Tekokak, segar",89.0,34.0,2.0,0.1,7.9,4.9,1.0,50.0,30.0,2.0,3.0,333.3,0.12,0.2,0.0,23.0,750.0,0.08,0.05,0.9,8.0,95.0,Tunggal,Sayur,DABM-1964
DR153,"Tekokak, kering",12.3,302.0,8.3,1.7,72.6,21.2,8.1,370.0,180.0,22.2,9.0,0.0,0.0,1.0,0.0,187.0,750.0,0.4,0.17,5.1,0.0,100.0,Tunggal,Sayur,DABM-1964
DR154,"Terong, segar",92.7,28.0,1.1,0.2,5.5,2.1,0.5,15.0,37.0,0.4,9.0,187.0,0.1,0.1,0.0,46.0,30.0,0.04,0.03,0.5,5.0,100.0,Tunggal,Sayur,DABM-1964
DR155,"Terong asam, segar",90.5,37.0,2.0,0.4,6.3,3.2,0.8,13.0,59.0,1.5,3.0,155.0,0.3,0.3,0.0,97.0,0.0,0.2,0.1,0.8,4.0,0.0,Tunggal,Sayur,KZGMI-2001
DR156,"Terung belanda, segar",87.3,52.0,2.1,1.1,8.6,1.4,1.0,16.0,40.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,8.048,0.42,0.06,0.0,12.0,100.0,Tunggal,Sayur,KZGPI-1990
DR157,"Terung bengkulu, segar",86.6,52.0,1.1,0.4,11.2,3.2,0.8,19.0,39.0,1.1,14.0,0.0,0.16,1.0,0.0,85.0,600.0,0.23,0.04,0.0,6.0,100.0,Tunggal,Sayur,KZGPI-1990
DR158,"Terong hintalo, segar",89.2,45.0,1.9,0.8,7.5,5.1,0.6,19.0,268.0,1.0,167.0,142.0,0.6,0.2,0.0,552.0,0.0,0.2,0.4,0.0,4.0,0.0,Tunggal,Sayur,KZGMI-2001
DR159,Terung panjang,91.8,25.0,2.1,0.1,5.3,0.5,0.7,38.0,24.0,0.7,9.0,53.7,0.09,0.2,0.0,83.0,24.0,0.15,0.06,0.7,8.0,100.0,Tunggal,Sayur,KZGPI-1990
DR160,"Tomat, air (sari), segar",94.0,20.0,1.0,0.2,3.5,0.4,1.3,7.0,15.0,0.4,10.0,225.2,0.06,0.1,0.0,266.0,600.0,0.05,0.03,0.7,10.0,100.0,Tunggal,Sayur,DABM-1964
DR161,"Tomat merah, segar",92.9,24.0,1.3,0.5,4.7,0.0,0.6,8.0,77.0,0.6,10.0,164.9,0.14,0.2,0.0,575.0,2.083,0.06,0.07,0.4,34.0,100.0,Tunggal,Sayur,KZGPI-1990
DR162,"Tomat muda, segar",93.0,24.0,2.0,0.7,3.3,1.8,2.0,5.0,27.0,0.5,10.0,210.0,0.07,0.2,0.0,384.0,320.0,0.07,0.04,0.7,30.0,95.0,Tunggal,Sayur,DABM-1964
DR163,"Uceng/ bunga melinjo, segar",79.5,82.0,5.8,1.3,11.7,4.8,1.7,70.0,266.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.11,0.15,0.0,3.0,89.0,Tunggal,Sayur,KZGPI-1990
DR164,"Umbut kelapa, segar",89.3,39.0,2.0,0.2,7.2,2.5,1.3,57.0,49.0,0.0,4.0,447.0,0.2,1.4,0.0,16.0,0.0,0.1,0.1,0.0,8.0,0.0,Tunggal,Sayur,KZGMI-2001
DR165,Umbut rotan,90.5,34.0,2.4,0.3,5.5,2.2,1.3,89.0,79.0,1.3,8.0,552.0,0.2,1.9,0.0,14.0,0.0,0.2,0.0,0.0,9.0,0.0,Tunggal,Sayur,KZGMI-2001
DR166,"Wortel, segar",89.9,36.0,1.0,0.6,7.9,1.0,0.6,45.0,74.0,1.0,70.0,245.0,0.06,0.3,0.0,3.784,7.125,0.04,0.04,1.0,18.0,80.0,Tunggal,Sayur,KZGPI-1990
EP001,Barongko,66.7,159.0,3.1,5.8,23.5,0.0,0.7,35.0,65.0,1.2,46.0,78.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,100.0,Olahan,Buah,KZGMI-2001
EP002,Dodol nanas,16.1,338.0,1.5,1.2,80.3,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.55,0.0,0.0,0.0,100.0,Olahan,Buah,KZGMI-2001
EP003,Getuk pisang,63.7,144.0,1.1,0.4,34.1,0.4,0.7,48.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.464,0.34,0.0,0.0,0.0,100.0,Olahan,Buah,KZGPI-1990
EP004,Keripik lampung,5.0,485.0,1.7,22.2,69.7,0.6,1.5,43.0,65.0,0.8,0.0,0.0,0.0,0.0,0.0,4.0,7.33,0.41,0.0,0.0,0.0,100.0,Olahan,Buah,KZGPI-1990
EP005,Ledre pisang,3.6,405.0,4.8,5.1,84.9,0.4,1.6,59.0,124.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,Olahan,Buah,KZGPI-1990
EP006,Lempog durian,25.2,320.0,3.5,5.7,63.7,4.9,1.9,190.0,93.0,2.5,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.18,0.04,0.0,15.0,100.0,Olahan,Buah,KZGPI-1990
EP007,Loka anjoro,63.3,163.0,1.1,4.3,30.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,Olahan,Buah,KZGMI-2001
EP008,Rica-rica taipa,86.7,49.0,1.6,0.3,10.0,0.0,1.4,11.0,48.0,3.0,426.0,42.0,0.5,0.5,0.0,0.0,296.0,0.14,0.0,0.0,0.0,100.0,Olahan,Buah,KZGMI-2001
EP009,Rujak aceh,78.7,82.0,0.4,0.3,19.7,2.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.1,0.0,0.0,0.0,100.0,Olahan,Buah,KZGMI-2001
EP010,Sale kesemek,25.0,296.0,1.1,0.6,71.4,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Olahan,Buah,KZGMI-2001
EP011,Sale pisang siam,28.9,281.0,2.4,0.7,66.1,1.0,2.0,41.0,64.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Olahan,Buah,KZGPI-1990
EP012,"Sale pisang, cilacap",27.1,295.0,2.3,2.1,66.9,1.3,1.7,47.0,97.0,2.8,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.22,0.03,0.0,42.0,100.0,Olahan,Buah,KZGPI-1990
EP013,Sanggara belanda,47.1,242.0,6.4,7.1,38.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Olahan,Buah,KZGMI-2001
EP014,Tepung Pisang,13.8,338.0,2.9,0.4,80.6,5.3,2.1,23.0,62.0,4.0,18.0,734.0,0.1,0.5,0.0,13.0,1.0,0.02,0.02,1.0,2.0,100.0,Olahan,Buah,BKP
EP015,Tepung Sukun,10.1,353.0,2.9,0.5,84.4,3.7,2.1,100.0,85.0,4.6,9.0,0.0,0.1,0.6,0.0,0.0,0.0,0.4,0.02,0.1,3.0,100.0,Olahan,Buah,BKP
ER001,"Alpukat, segar",84.3,85.0,0.9,6.5,7.7,0.0,0.6,10.0,20.0,0.9,2.0,278.0,0.2,0.4,0.0,189.0,180.0,0.05,0.08,1.0,13.0,61.0,Tunggal,Buah,DABM-1964
ER002,"Anggur hutan, segar",92.3,30.0,0.5,0.2,6.8,1.2,0.2,39.0,12.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,3.0,100.0,Tunggal,Buah,KZGPI-1990
ER003,"Apel malang, segar",85.9,57.0,0.5,0.4,12.8,0.8,0.3,9.0,18.0,0.6,4.0,175.4,110.16,0.0,0.0,26.0,2.24,0.05,0.03,0.1,5.0,88.0,Tunggal,Buah,KZGPI-1990
ER004,"Apel, segar",84.1,58.0,0.3,0.4,14.9,2.6,0.3,6.0,10.0,0.3,2.0,130.0,124.2,0.3,0.0,30.0,90.0,0.04,0.03,0.1,5.0,88.0,Tunggal,Buah,DABM-1964
ER005,"Arbai, segar",89.9,37.0,0.8,0.5,8.3,0.0,0.5,28.0,27.0,0.8,2.0,43.0,63.52,18.9,0.0,2.0,60.0,0.03,0.0,0.1,60.0,96.0,Tunggal,Buah,DABM-1964
ER006,"Belimbing, segar",90.0,36.0,0.4,0.4,8.8,3.3,0.4,4.0,12.0,1.1,4.0,130.0,0.0,0.1,0.0,29.0,170.0,0.03,0.0,0.0,35.0,86.0,Tunggal,Buah,DABM-1964
ER007,"Biwah, segar",87.1,51.0,0.3,0.1,12.1,0.7,0.5,220.0,14.0,0.8,1.0,258.6,0.04,0.1,0.0,0.0,12.256,0.1,0.02,0.0,4.0,66.0,Tunggal,Buah,KZGPI-1990
ER008,"Buah atung, segar",92.0,23.0,0.8,0.2,5.2,0.0,1.8,30.0,50.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,38.0,80.0,Tunggal,Buah,DABM-1964
ER009,"Buah kelenting, segar",73.9,110.0,1.4,2.1,21.4,0.0,1.2,8.0,102.0,1.1,2.0,0.0,0.3,0.9,0.0,0.0,0.0,0.2,0.1,0.0,6.0,77.0,Tunggal,Buah,KZGMI-2001
ER010,"Buah kom, segar",33.7,264.0,4.0,1.1,59.6,9.0,1.7,306.0,92.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.11,0.0,0.0,9.0,100.0,Tunggal,Buah,KZGPI-1990
ER011,"Buah mentega (Bisbul), segar",89.0,39.0,0.7,0.2,9.7,2.0,0.4,43.0,17.0,0.8,1.0,90.0,0.06,0.1,0.0,141.0,55.0,0.02,0.01,0.1,33.0,50.0,Tunggal,Buah,DABM-1964
ER012,"Buah Naga Merah, segar",85.7,71.0,1.7,3.1,9.1,3.2,0.4,13.0,14.0,0.4,128.0,128.0,0.0,0.4,0.0,0.0,0.0,0.5,0.3,0.5,1.0,67.0,Tunggal,Buah,BKP
ER013,"Buah Naga Putih, segar",86.6,56.0,0.8,1.0,10.9,3.2,0.6,13.0,27.0,0.5,231.0,231.0,0.0,0.4,0.0,0.0,0.0,0.02,0.5,0.9,1.0,74.0,Tunggal,Buah,BKP
ER014,"Buah negri, segar",85.7,55.0,1.2,0.1,12.2,5.2,0.8,30.0,40.0,0.2,10.0,0.0,0.1,0.3,0.0,460.0,0.0,0.33,0.03,0.1,9.0,48.0,Tunggal,Buah,KZGMI-2001
ER015,"Buah nona, segar",71.5,101.0,1.7,0.6,25.2,2.8,1.0,27.0,20.0,0.8,5.0,312.5,325.7,0.1,0.0,49.0,0.0,0.08,0.16,0.9,22.0,58.0,Tunggal,Buah,DABM-1964
ER016,"Buah rotan, segar",79.4,78.0,0.6,0.3,18.2,0.0,1.5,1.0,7.0,3.4,7.0,495.0,0.3,0.7,0.0,0.0,0.0,0.12,0.0,0.0,5.0,0.0,Tunggal,Buah,KZGMI-2001
ER017,"Buah rukam, segar",71.3,113.0,0.8,0.3,26.8,7.7,0.8,108.0,52.0,1.2,2.0,219.0,0.3,0.9,0.0,17.0,0.0,0.06,0.01,0.0,20.0,100.0,Tunggal,Buah,KZGMI-2001
ER018,"Buah ruruhi, segar",93.0,29.0,2.1,0.7,3.6,2.6,0.3,6.0,7.0,0.0,36.0,45.0,0.0,0.1,0.0,7.0,0.0,0.06,0.01,0.0,10.0,82.0,Tunggal,Buah,KZGMI-2001
ER019,"Buah tuppa, segar",82.5,67.0,0.4,0.2,15.9,0.0,1.0,12.0,139.0,0.5,2.0,0.0,0.2,0.5,0.0,0.0,0.0,0.04,0.01,0.0,5.0,0.0,Tunggal,Buah,KZGMI-2001
ER020,"Carica papaya, segar",93.4,24.0,1.9,0.2,3.7,1.0,0.9,51.0,33.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32,0.07,0.0,85.0,60.0,Tunggal,Buah,KZGPI-1990
ER021,"Cempedak, segar",67.0,116.0,3.0,0.4,28.6,3.4,1.0,20.0,30.0,1.5,26.0,243.7,0.0,0.0,0.0,79.0,200.0,0.0,0.0,0.5,15.0,30.0,Tunggal,Buah,DABM-1964
ER022,"Duku, segar",82.0,63.0,1.0,0.2,16.1,4.3,0.7,18.0,9.0,0.9,2.0,147.5,0.09,0.2,0.0,0.0,0.0,0.05,0.15,1.5,9.0,64.0,Tunggal,Buah,DABM-1964
ER023,"Durian, segar",65.0,134.0,2.5,3.0,28.0,3.5,8.0,7.0,44.0,1.3,1.0,601.0,0.12,0.3,0.0,146.0,175.0,0.1,0.19,136.5,53.0,22.0,Tunggal,Buah,DABM-1964
ER024,"Duwet, segar",80.2,80.0,0.5,0.6,18.2,0.9,0.5,33.0,138.0,1.3,16.0,92.7,191.28,0.3,0.0,329.0,0.0,0.02,0.01,2.5,130.0,67.0,Tunggal,Buah,KZGPI-1990
ER025,"Embacang, segar",72.5,98.0,1.4,0.2,25.4,1.9,0.5,21.0,15.0,0.5,3.0,250.9,0.13,0.1,0.0,2.533,1.218,0.03,0.09,0.7,56.0,65.0,Tunggal,Buah,DABM-1964
ER026,"Encung asam, segar",73.0,122.0,3.5,4.5,17.5,9.3,1.5,63.0,69.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.357,0.02,0.0,0.0,0.0,98.0,Tunggal,Buah,KZGPI-1990
ER027,"Erbis, segar",80.0,70.0,0.6,0.0,18.9,7.7,0.5,11.0,50.0,1.1,21.0,257.1,0.06,0.1,0.0,549.0,10.0,0.0,0.1,1.1,16.0,33.0,Tunggal,Buah,DABM-1964
ER028,Gandaria masak,80.8,68.0,0.7,0.1,18.0,2.2,0.4,9.0,20.0,1.0,3.0,129.0,0.0,0.0,0.0,329.0,1.02,0.03,0.07,0.7,111.0,70.0,Tunggal,Buah,DABM-1964
ER029,"Gatep, segar",52.7,191.0,4.5,1.5,39.7,13.4,1.6,186.0,69.0,3.2,17.0,403.3,0.69,1.4,0.0,51.0,0.0,0.05,0.2,1.8,0.0,100.0,Tunggal,Buah,KZGPI-1990
ER030,"Jambu air, segar",87.0,46.0,0.6,0.2,11.8,2.1,0.8,8.0,9.0,1.1,11.0,321.2,0.0,0.1,0.0,92.0,0.0,0.02,0.38,4.6,5.0,90.0,Tunggal,Buah,DABM-1964
ER031,Jambu biji,86.0,49.0,0.9,0.3,12.2,2.4,0.6,14.0,28.0,1.1,10.0,52.8,0.02,0.3,0.0,27.0,25.0,0.02,0.03,0.8,87.0,82.0,Tunggal,Buah,DABM-1964
ER032,Jambu biji putih tidak berbiji,82.8,61.0,0.9,0.3,15.4,4.5,0.6,31.0,41.0,0.2,20.0,103.0,0.04,0.5,0.0,53.0,18.0,1.02,0.06,1.3,116.0,82.0,Tunggal,Buah,KZGPI-1990
ER033,"Jambu bol, segar",87.1,49.0,2.3,0.2,9.6,3.5,0.8,8.0,8.0,0.3,1.0,14.0,0.0,0.0,0.0,92.0,0.0,0.13,0.01,0.5,22.0,67.0,Tunggal,Buah,KZGMI-2001
ER034,"Jambu monyet, segar",82.6,64.0,0.7,0.6,15.8,1.2,0.3,4.0,13.0,0.5,12.0,107.8,0.0,0.0,0.0,1.604,25.0,0.02,0.0,2.0,197.0,90.0,Tunggal,Buah,DABM-1964
ER035,"Jeruk bali, segar",86.3,48.0,0.6,0.2,12.4,0.8,0.5,23.0,27.0,0.5,21.0,366.1,171.25,0.1,0.0,33.0,20.0,0.04,0.0,0.4,43.0,62.0,Tunggal,Buah,DABM-1964
ER036,"Jeruk banjar, segar",84.5,61.0,0.8,0.2,14.1,0.0,0.4,9.0,13.0,0.2,3.0,79.0,0.1,0.1,0.0,9.0,0.0,0.12,0.03,0.3,31.0,72.0,Tunggal,Buah,KZGMI-2001
ER037,Jeruk garut-keprok,87.3,44.0,0.8,0.3,10.9,1.6,0.7,33.0,23.0,0.4,5.0,518.1,169.3,0.2,0.0,0.3,420.0,0.07,0.03,0.2,31.0,71.0,Tunggal,Buah,DABM-1964
ER038,"Jeruk Kalamansi, segar",90.2,39.0,0.3,0.3,8.9,2.3,0.4,42.0,85.0,0.5,82.0,82.0,0.3,0.1,0.0,1.0,0.3,0.02,0.1,0.0,30.0,100.0,Tunggal,Buah,BKP
ER039,"Jeruk manis, segar",87.2,45.0,0.9,0.2,11.2,1.4,0.5,33.0,23.0,0.4,4.0,472.1,160.0,0.2,0.0,0.3,190.0,0.08,0.03,0.2,49.0,72.0,Tunggal,Buah,DABM-1964
ER040,"Jeruk nipis, segar",88.9,44.0,0.5,0.2,10.0,0.4,0.4,18.0,22.0,0.2,3.0,108.9,0.06,0.1,0.0,23.0,4.0,0.01,0.03,0.2,20.0,76.0,Tunggal,Buah,KZGPI-1990
ER041,"Jeruk ragi, segar",87.6,49.0,0.7,0.2,11.1,0.5,0.4,36.0,67.0,0.7,4.0,457.3,155.0,0.2,0.0,0.3,68.0,0.03,0.03,0.2,30.0,59.0,Tunggal,Buah,KZGPI-1990
ER042,"Kawista, segar",71.8,120.0,3.5,2.5,20.8,4.6,1.4,190.0,230.0,1.6,9.0,0.0,308.43,0.4,0.0,99.0,0.0,0.07,0.07,0.4,3.0,72.0,Tunggal,Buah,KZGPI-1990
ER043,"Kedondong masak, segar",88.0,46.0,1.0,0.1,10.3,2.6,0.6,15.0,22.0,2.8,2.0,216.2,0.03,0.1,0.0,164.0,233.0,0.08,0.23,0.3,30.0,58.0,Tunggal,Buah,DABM-1964
ER044,"Kedondong, segar",87.8,47.0,0.5,0.2,10.4,2.7,0.6,7.0,58.0,0.8,2.0,0.0,0.0,0.2,0.0,167.0,0.0,0.07,0.04,0.4,32.0,58.0,Tunggal,Buah,KZGMI-2001
ER045,"Kelapa hutan, kering",6.0,623.0,2.0,52.1,36.5,15.3,3.4,120.0,280.0,3.8,100.0,460.0,1.7,1.9,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,Tunggal,Buah,KZGMI-2001
ER046,"Kelapa muda, daging, segar",83.3,68.0,1.0,0.9,14.0,0.0,0.8,7.0,30.0,1.0,18.0,564.6,0.14,0.4,0.0,0.0,0.0,0.06,0.02,0.6,4.0,53.0,Tunggal,Buah,DABM-1964
ER047,"Kemang, segar",86.5,48.0,1.0,0.2,11.9,1.7,0.4,10.0,24.0,0.1,2.0,88.6,0.04,0.1,0.0,318.0,6.0,0.08,0.01,0.3,58.0,65.0,Tunggal,Buah,DABM-1964
ER048,"Kesemek, segar",78.2,78.0,0.8,0.4,20.0,0.6,0.6,6.0,26.0,0.3,0.3,34.5,0.13,0.1,0.0,109.0,2.71,0.05,0.0,0.1,11.0,97.0,Tunggal,Buah,DABM-1964
ER049,"Kokosan, segar",85.0,86.0,1.6,0.2,13.0,1.4,0.2,22.0,38.0,1.3,2.0,118.3,0.08,0.2,0.0,0.0,20.0,0.04,0.04,1.5,3.0,64.0,Tunggal,Buah,DABM-1964
ER050,"Kranji, segar",20.1,315.0,2.1,1.4,73.5,0.0,2.9,160.0,120.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,31.0,Tunggal,Buah,KZGPI-1990
ER051,"Langsat, segar",84.1,56.0,0.9,0.2,14.3,1.4,0.5,17.0,24.0,1.1,1.0,232.0,0.09,0.2,0.0,0.0,0.0,0.07,0.0,0.8,9.0,64.0,Tunggal,Buah,DABM-1964
ER052,"Lemon, segar",92.2,34.0,0.5,0.8,6.2,0.1,0.3,23.0,20.0,0.3,31.0,140.0,0.1,0.2,0.0,0.0,0.0,0.09,0.12,0.3,50.0,100.0,Tunggal,Buah,KZGMI-2001
ER053,"Lontar, segar",93.0,27.0,0.4,0.2,6.0,1.6,0.4,91.0,243.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,79.0,Tunggal,Buah,KZGPI-1990
ER054,"Mangga, segar",86.6,52.0,0.7,0.0,12.3,1.6,0.2,20.0,16.0,1.0,3.0,140.0,0.33,0.0,0.0,316.0,0.0,0.03,0.01,0.3,12.0,65.0,Tunggal,Buah,KZGMI-2001
ER055,"Mangga benggala, segar",84.4,63.0,2.4,0.4,12.4,5.8,0.4,9.0,13.0,0.2,3.0,79.0,0.1,0.1,0.0,10.0,0.0,0.18,0.01,0.4,43.0,65.0,Tunggal,Buah,KZGMI-2001
ER056,"Mangga gedung, segar",87.4,44.0,0.7,0.2,11.2,1.6,0.5,13.0,10.0,0.2,2.0,83.6,0.04,0.1,0.0,113.0,16.4,0.08,0.01,0.3,30.0,65.0,Tunggal,Buah,DABM-1964
ER057,"Mangga golek, segar",82.2,63.0,0.5,0.2,16.7,2.3,0.4,14.0,10.0,0.7,3.0,118.1,0.05,0.1,0.0,160.0,3.715,0.08,0.02,0.4,65.0,65.0,Tunggal,Buah,DABM-1964
ER058,"Mangga harumanis, segar",86.6,46.0,0.4,0.2,11.9,1.7,0.8,15.0,9.0,0.2,2.0,88.9,0.04,0.1,0.0,120.0,1.2,0.08,0.01,0.3,6.0,65.0,Tunggal,Buah,DABM-1964
ER059,"Mangga indramayu, segar",80.2,72.0,0.8,0.2,18.7,2.5,0.1,13.0,10.0,1.9,3.0,131.4,0.06,0.1,0.0,178.0,2.9,0.06,0.02,0.5,16.0,65.0,Tunggal,Buah,DABM-1964
ER060,"Mangga kopek, segar",84.5,56.0,0.4,0.2,14.6,2.0,0.3,16.0,10.0,1.7,2.0,102.9,0.04,0.1,0.0,139.0,6.52,0.03,0.01,0.4,27.0,65.0,Tunggal,Buah,DABM-1964
ER061,"Mangga kwini, segar",78.6,86.0,0.7,0.5,19.8,6.5,0.4,11.0,11.0,0.2,1.0,16.0,0.1,0.1,0.0,932.0,0.0,0.15,0.02,0.5,18.0,65.0,Tunggal,Buah,KZGMI-2001
ER062,"Mangga manalagi, segar",66.5,133.0,1.0,0.1,32.1,11.8,0.3,20.0,23.0,1.0,70.0,161.0,0.0,0.0,0.0,4.0,0.0,0.07,0.0,0.6,61.0,65.0,Tunggal,Buah,KZGMI-2001
ER063,"Mangga muda, segar",83.7,59.0,0.5,0.4,15.1,0.0,0.3,12.0,11.0,0.4,2.0,108.2,0.05,0.1,0.0,146.0,85.0,0.06,0.02,0.4,2.0,73.0,Tunggal,Buah,DABM-1964
ER064,"Manggis, segar",83.0,63.0,0.6,0.6,15.6,1.5,0.2,8.0,12.0,0.8,10.0,61.9,0.1,0.1,0.0,0.0,0.0,0.03,0.03,0.3,5.0,29.0,Tunggal,Buah,DABM-1964
ER065,"Markisa, segar",64.7,144.0,3.5,1.2,29.8,11.4,0.8,27.0,203.0,1.4,37.0,453.8,0.11,0.1,0.0,969.0,691.0,0.02,0.17,2.0,10.0,48.0,Tunggal,Buah,KZGPI-1990
ER066,"Matoa, segar",76.5,90.0,1.2,0.1,21.1,0.5,1.1,20.0,40.0,0.6,10.0,190.0,0.3,0.6,0.0,2.0,0.0,0.18,0.09,0.5,54.0,40.0,Tunggal,Buah,KZGMI-2001
ER067,"Melon, segar",90.8,37.0,0.6,0.4,7.8,1.0,0.5,12.0,14.0,0.4,167.0,167.0,0.3,0.1,0.0,1.0,0.0,0.02,0.1,0.0,0.2,58.0,Tunggal,Buah,BKP
ER068,"Menteng, segar",79.0,65.0,1.7,0.3,16.1,0.0,2.9,13.0,20.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,Tunggal,Buah,DABM-1964
ER069,"Nanas palembang, segar",85.5,58.0,0.7,0.2,13.3,1.6,0.3,29.0,15.0,0.6,7.0,117.0,0.03,0.1,0.0,17.0,0.0,0.26,0.03,0.2,11.0,53.0,Tunggal,Buah,KZGMI-2001
ER070,"Nanas, segar",88.9,40.0,0.6,0.3,9.9,0.6,0.3,22.0,14.0,0.9,18.0,111.0,0.03,0.1,0.0,17.0,90.0,0.02,0.04,0.2,22.0,53.0,Tunggal,Buah,KZGPI-1990
ER071,"Nangka masak pohon, segar",70.0,106.0,1.2,0.3,27.6,3.7,2.7,20.0,19.0,0.9,2.0,407.0,246.58,1.4,0.0,149.0,330.0,0.07,0.1,1.0,7.0,28.0,Tunggal,Buah,DABM-1964
ER072,"Pala, daging, segar",88.1,42.0,0.3,0.2,10.9,0.5,0.5,32.0,24.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,22.0,30.0,Tunggal,Buah,DABM-1964
ER073,"Pepaya, segar",86.7,46.0,0.5,12.0,12.2,1.6,0.6,23.0,12.0,1.7,4.0,221.0,0.02,0.3,0.0,1.038,365.0,0.04,0.06,0.4,78.0,75.0,Tunggal,Buah,DABM-1964
ER074,"Pisang ambon, segar",72.9,108.0,1.0,0.8,24.3,1.9,1.0,20.0,30.0,0.2,10.0,0.0,0.2,0.2,0.0,37.0,0.0,0.05,0.11,0.1,9.0,75.0,Tunggal,Buah,KZGMI-2001
ER075,"Pisang angleng (pisang ampyang), segar",80.3,68.0,1.3,0.2,17.2,0.8,1.0,10.0,26.0,0.6,23.0,215.7,0.04,0.0,0.0,9.0,76.0,0.08,0.05,2.5,6.0,75.0,Tunggal,Buah,DABM-1964
ER076,"Pisang ayam, segar",71.2,120.0,1.1,0.2,26.8,4.1,0.7,20.0,61.0,0.4,6.0,392.0,0.1,0.3,0.0,24.0,0.0,0.1,0.02,1.0,26.0,75.0,Tunggal,Buah,KZGMI-2001
ER077,"Pisang gapi, segar",66.3,127.0,2.1,0.3,31.1,11.7,1.0,0.0,40.0,0.3,40.0,392.0,0.0,0.3,0.0,16.0,0.0,0.18,0.02,0.3,13.0,75.0,Tunggal,Buah,KZGMI-2001
